dt;userid;meal_id;event
2013-09-27;2033;1457;share
2013-09-27;2034;1471;share
2013-09-27;2038;1454;like
2013-09-27;2039;1480;like
2013-09-27;2042;1482;share
2013-09-27;2052;1458;share
2013-09-27;2052;1482;like
2013-09-27;2052;1477;bought
2013-09-27;2057;1467;like
2013-09-27;2063;1459;like
2013-09-27;2063;1468;bought
2013-09-27;2065;1465;like
2013-09-27;2066;1466;share
2013-09-27;2066;1469;like
2013-09-27;2071;1475;share
2013-09-27;2074;1477;share
2013-09-27;2080;1455;like
2013-09-27;2082;1472;like
2013-09-27;2087;1476;share
2013-09-27;2089;1473;like
2013-09-27;2090;1467;share
2013-09-27;2091;1469;like
2013-09-27;2093;1466;share
2013-09-27;2094;1463;bought
2013-09-27;2097;1478;like
2013-09-27;2107;1471;share
2013-09-27;2107;1457;like
2013-09-27;2115;1482;share
2013-09-27;2117;1460;share
2013-09-27;2117;1481;like
2013-09-27;2123;1462;bought
2013-09-27;2128;1478;bought
2013-09-27;2133;1477;share
2013-09-27;2133;1455;bought
2013-09-27;2135;1457;share
2013-09-27;2144;1461;like
2013-09-27;2145;1480;like
2013-09-27;2146;1465;like
2013-09-27;2148;1483;share
2013-09-27;2148;1479;like
2013-09-27;2158;1459;like
2013-09-27;2158;1479;bought
2013-09-27;2161;1471;share
2013-09-27;2167;1465;share
2013-09-27;2167;1478;like
2013-09-27;2167;1457;bought
2013-09-27;2173;1482;share
2013-09-27;2173;1462;bought
2013-09-27;2187;1465;like
2013-09-27;2187;1472;bought
2013-09-27;2189;1466;share
2013-09-27;2189;1477;like
2013-09-27;2189;1472;bought
2013-09-27;2191;1477;share
2013-09-27;2197;1482;like
2013-09-27;2198;1477;bought
2013-09-27;2200;1476;like
2013-09-27;2203;1471;like
2013-09-27;2207;1470;like
2013-09-27;2208;1471;bought
2013-09-27;2209;1482;like
2013-09-27;2216;1484;bought
2013-09-27;2235;1478;share
2013-09-27;2237;1478;like
2013-09-27;2238;1460;like
2013-09-27;2249;1468;like
2013-09-27;2249;1457;bought
2013-09-27;2251;1477;like
2013-09-27;2252;1478;share
2013-09-27;2258;1473;share
2013-09-27;2262;1458;like
2013-09-27;2267;1483;share
2013-09-27;2268;1466;share
2013-09-27;2273;1459;bought
2013-09-27;2277;1470;like
2013-09-27;2280;1463;share
2013-09-27;2282;1479;like
2013-09-27;2283;1479;share
2013-09-27;2285;1457;like
2013-09-27;2294;1474;bought
2013-09-27;2298;1466;share
2013-09-27;2299;1460;like
2013-09-27;2299;1483;bought
2013-09-27;2301;1472;share
2013-09-27;2307;1482;share
2013-09-27;2307;1466;like
2013-09-27;2315;1466;bought
2013-09-27;2321;1459;share
2013-09-27;2324;1479;like
2013-09-27;2325;1477;share
2013-09-27;2335;1481;share
2013-09-27;2335;1461;like
2013-09-27;2336;1455;share
2013-09-27;2339;1461;share
2013-09-27;2340;1477;share
2013-09-27;2342;1480;share
2013-09-27;2342;1482;like
2013-09-27;2343;1475;like
2013-09-27;2351;1480;like
2013-09-27;2359;1468;share
2013-09-27;2361;1456;share
2013-09-27;2368;1470;like
2013-09-27;2371;1457;like
2013-09-27;2374;1457;share
2013-09-27;2374;1474;like
2013-09-27;2382;1469;share
2013-09-27;2396;1455;like
2013-09-27;2399;1459;share
2013-09-27;2408;1479;like
2013-09-27;2409;1455;bought
2013-09-27;2410;1483;share
2013-09-27;2413;1479;like
2013-09-27;2419;1467;like
2013-09-27;2420;1470;share
2013-09-27;2420;1479;like
2013-09-27;2424;1472;share
2013-09-27;2426;1481;bought
2013-09-27;2427;1463;share
2013-09-27;2429;1472;like
2013-09-27;2437;1463;like
2013-09-27;2439;1467;share
2013-09-27;2439;1463;like
2013-09-27;2443;1469;share
2013-09-27;2444;1473;share
2013-09-27;2448;1459;like
2013-09-27;2448;1478;bought
2013-09-27;2451;1460;like
2013-09-27;2464;1470;like
2013-09-27;2471;1456;share
2013-09-27;2471;1462;like
2013-09-27;2472;1474;like
2013-09-27;2473;1468;like
2013-09-27;2476;1465;share
2013-09-27;2480;1454;share
2013-09-27;2480;1460;bought
2013-09-27;2485;1479;like
2013-09-27;2492;1458;bought
2013-09-27;2496;1463;like
2013-09-27;2497;1474;share
2013-09-27;2497;1465;bought
2013-09-27;2501;1476;like
2013-09-27;2504;1469;share
2013-09-27;2506;1469;like
2013-09-27;2507;1469;like
2013-09-27;2513;1473;like
2013-09-27;2519;1483;share
2013-09-27;2520;1454;share
2013-09-27;2521;1465;share
2013-09-27;2526;1461;share
2013-09-27;2526;1456;bought
2013-09-27;2535;1474;share
2013-09-27;2535;1463;like
2013-09-27;2539;1472;bought
2013-09-27;2553;1477;share
2013-09-27;2558;1478;share
2013-09-27;2558;1481;like
2013-09-27;2563;1458;share
2013-09-27;2563;1460;bought
2013-09-27;2564;1471;bought
2013-09-27;2572;1481;like
2013-09-27;2574;1461;bought
2013-09-27;2579;1462;share
2013-09-27;2580;1456;like
2013-09-27;2582;1473;bought
2013-09-27;2584;1459;share
2013-09-27;2584;1454;like
2013-09-27;2589;1480;share
2013-09-27;2595;1476;bought
2013-09-27;2597;1469;bought
2013-09-27;2599;1470;share
2013-09-27;2599;1454;like
2013-09-27;2604;1465;share
2013-09-27;2606;1467;like
2013-09-27;2610;1473;bought
2013-09-27;2611;1472;share
2013-09-27;2614;1461;like
2013-09-27;2614;1466;bought
2013-09-27;2620;1481;share
2013-09-27;2621;1460;like
2013-09-27;2622;1482;like
2013-09-27;2624;1469;share
2013-09-27;2626;1482;share
2013-09-27;2626;1466;like
2013-09-27;2628;1471;share
2013-09-27;2630;1477;share
2013-09-27;2637;1464;share
2013-09-27;2638;1469;share
2013-09-27;2639;1456;like
2013-09-27;2645;1457;share
2013-09-27;2645;1465;like
2013-09-27;2645;1480;bought
2013-09-27;2647;1470;like
2013-09-27;2649;1459;like
2013-09-27;2652;1482;like
2013-09-27;2655;1474;bought
2013-09-27;2658;1478;share
2013-09-27;2661;1478;share
2013-09-27;2662;1477;share
2013-09-27;2664;1454;share
2013-09-27;2677;1480;share
2013-09-27;2680;1476;like
2013-09-27;2681;1479;like
2013-09-27;2681;1454;bought
2013-09-27;2688;1473;share
2013-09-27;2690;1474;like
2013-09-27;2696;1482;like
2013-09-27;2697;1459;share
2013-09-27;2699;1465;like
2013-09-27;2699;1461;bought
2013-09-27;2700;1478;share
2013-09-27;2703;1480;bought
2013-09-27;2705;1460;share
2013-09-27;2706;1481;like
2013-09-27;2711;1473;share
2013-09-27;2713;1476;like
2013-09-27;2715;1466;share
2013-09-27;2719;1461;like
2013-09-27;2719;1460;bought
2013-09-27;2720;1457;like
2013-09-27;2724;1468;share
2013-09-27;2727;1464;bought
2013-09-27;2730;1469;share
2013-09-27;2733;1473;share
2013-09-27;2734;1471;like
2013-09-27;2746;1470;like
2013-09-27;2750;1483;like
2013-09-27;2752;1473;share
2013-09-27;2755;1469;like
2013-09-27;2759;1470;share
2013-09-27;2759;1458;like
2013-09-27;2769;1471;share
2013-09-27;2770;1465;share
2013-09-27;2772;1465;like
2013-09-27;2772;1477;bought
2013-09-27;2779;1457;share
2013-09-27;2781;1478;share
2013-09-27;2783;1464;share
2013-09-27;2783;1480;like
2013-09-27;2783;1466;bought
2013-09-27;2790;1454;bought
2013-09-27;2791;1483;like
2013-09-27;2793;1461;like
2013-09-27;2795;1472;share
2013-09-27;2799;1460;like
2013-09-27;2806;1472;like
2013-09-27;2807;1463;like
2013-09-27;2809;1477;bought
2013-09-27;2810;1478;like
2013-09-27;2814;1478;share
2013-09-27;2816;1454;share
2013-09-27;2818;1460;share
2013-09-27;2821;1484;like
2013-09-27;2821;1484;bought
2013-09-27;2822;1462;bought
2013-09-27;2826;1460;like
2013-09-27;2829;1484;like
2013-09-27;2830;1457;share
2013-09-27;2830;1472;like
2013-09-27;2832;1468;bought
2013-09-27;2836;1465;share
2013-09-27;2839;1457;share
2013-09-27;2839;1481;bought
2013-09-27;2841;1479;bought
2013-09-27;2842;1461;like
2013-09-27;2844;1482;share
2013-09-27;2844;1473;bought
2013-09-27;2846;1462;like
2013-09-27;2847;1484;share
2013-09-27;2847;1458;like
2013-09-27;2853;1477;like
2013-09-27;2856;1465;like
2013-09-27;2860;1458;like
2013-09-27;2860;1464;bought
2013-09-27;2865;1465;share
2013-09-27;2869;1470;like
2013-09-27;2869;1476;bought
2013-09-27;2871;1465;like
2013-09-27;2877;1470;like
2013-09-27;2881;1454;share
2013-09-27;2881;1470;like
2013-09-27;2882;1477;share
2013-09-27;2882;1459;like
2013-09-27;2883;1480;share
2013-09-27;2885;1464;like
2013-09-27;2894;1478;like
2013-09-27;2896;1473;share
2013-09-27;2900;1470;share
2013-09-27;2900;1473;bought
2013-09-27;2906;1478;like
2013-09-27;2911;1465;share
2013-09-27;2911;1458;like
2013-09-27;2912;1477;like
2013-09-27;2914;1476;share
2013-09-27;2914;1482;like
2013-09-27;2914;1471;bought
2013-09-27;2915;1468;share
2013-09-27;2919;1482;bought
2013-09-27;2920;1483;share
2013-09-27;2922;1457;share
2013-09-27;2923;1465;bought
2013-09-27;2925;1473;like
2013-09-27;2927;1472;share
2013-09-27;2929;1471;like
2013-09-27;2930;1454;share
2013-09-27;2933;1484;like
2013-09-27;2940;1462;bought
2013-09-27;2942;1455;share
2013-09-27;2944;1458;share
2013-09-27;2944;1465;like
2013-09-27;2944;1483;bought
2013-09-27;2946;1460;like
2013-09-27;2949;1461;like
2013-09-27;2949;1482;bought
2013-09-27;2951;1469;like
2013-09-27;2951;1470;bought
2013-09-27;2955;1469;share
2013-09-27;2959;1481;like
2013-09-27;2972;1474;like
2013-09-27;2973;1476;share
2013-09-27;2973;1484;like
2013-09-27;2979;1483;share
2013-09-27;2983;1479;share
2013-09-27;2983;1461;like
2013-09-27;2999;1462;share
2013-09-27;2999;1455;like
2013-09-27;3000;1482;bought
2013-09-27;3007;1484;share
2013-09-27;3007;1474;bought
2013-09-27;3015;1468;share
2013-09-27;3019;1467;share
2013-09-27;3021;1484;share
2013-09-27;3026;1464;share
2013-09-27;3034;1455;like
2013-09-27;3035;1456;like
2013-09-27;3036;1470;share
2013-09-27;3036;1459;bought
2013-09-27;3038;1482;share
2013-09-27;3039;1478;share
2013-09-27;3045;1463;share
2013-09-27;3052;1455;like
2013-09-27;3054;1482;share
2013-09-27;3055;1480;share
2013-09-27;3057;1478;bought
2013-09-27;3066;1468;share
2013-09-27;3067;1478;share
2013-09-27;3072;1454;share
2013-09-27;3079;1484;share
2013-09-27;3080;1474;like
2013-09-27;3081;1480;bought
2013-09-27;3083;1459;share
2013-09-27;3099;1478;share
2013-09-27;3099;1481;bought
2013-09-27;3105;1467;share
2013-09-27;3106;1470;like
2013-09-27;3109;1462;like
2013-09-27;3109;1466;bought
2013-09-27;3115;1473;share
2013-09-27;3115;1456;like
2013-09-27;3131;1472;share
2013-09-27;3133;1480;share
2013-09-27;3134;1466;share
2013-09-27;3139;1474;share
2013-09-27;3139;1474;like
2013-09-27;3143;1457;like
2013-09-27;3145;1473;share
2013-09-27;3150;1467;bought
2013-09-27;3151;1457;share
2013-09-27;3152;1476;share
2013-09-27;3152;1471;like
2013-09-27;3168;1466;share
2013-09-27;3180;1479;share
2013-09-27;3180;1475;like
2013-09-27;3182;1463;share
2013-09-27;3185;1470;like
2013-09-27;3191;1479;share
2013-09-27;3191;1465;like
2013-09-27;3192;1463;like
2013-09-27;3195;1474;share
2013-09-27;3205;1475;share
2013-09-27;3209;1468;like
2013-09-27;3212;1455;share
2013-09-27;3220;1468;like
2013-09-27;3228;1472;like
2013-09-27;3231;1466;like
2013-09-27;3233;1460;share
2013-09-27;3240;1458;share
2013-09-27;3240;1475;bought
2013-09-27;3241;1473;like
2013-09-27;3245;1469;bought
2013-09-27;3246;1471;share
2013-09-27;3247;1472;like
2013-09-27;3250;1481;share
2013-09-27;3251;1471;like
2013-09-27;3262;1462;bought
2013-09-27;3266;1483;share
2013-09-27;3269;1469;bought
2013-09-27;3277;1472;share
2013-09-27;3278;1483;share
2013-09-27;3279;1459;share
2013-09-27;3286;1463;share
2013-09-27;3286;1474;bought
2013-09-27;3287;1474;share
2013-09-27;3305;1474;share
2013-09-27;3305;1483;bought
2013-09-27;3307;1481;like
2013-09-27;3310;1465;like
2013-09-27;3311;1455;bought
2013-09-27;3320;1473;like
2013-09-27;3327;1474;like
2013-09-27;3329;1468;share
2013-09-27;3334;1483;share
2013-09-27;3335;1464;share
2013-09-27;3336;1458;share
2013-09-27;3338;1469;share
2013-09-27;3339;1466;like
2013-09-27;3340;1464;share
2013-09-27;3340;1457;like
2013-09-27;3342;1483;share
2013-09-27;3351;1461;share
2013-09-27;3351;1476;bought
2013-09-27;3352;1470;like
2013-09-27;3353;1462;share
2013-09-27;3356;1457;share
2013-09-27;3356;1469;bought
2013-09-27;3358;1467;share
2013-09-27;3361;1463;like
2013-09-27;3370;1457;share
2013-09-27;3370;1478;like
2013-09-27;3370;1477;bought
2013-09-27;3371;1454;bought
2013-09-27;3375;1464;like
2013-09-27;3377;1465;like
2013-09-27;3381;1481;bought
2013-09-27;3382;1472;like
2013-09-27;3383;1464;share
2013-09-27;3386;1466;like
2013-09-27;3391;1480;share
2013-09-27;3393;1466;share
2013-09-27;3393;1467;bought
2013-09-27;3394;1470;bought
2013-09-27;3397;1458;bought
2013-09-27;3403;1461;like
2013-09-27;3405;1483;bought
2013-09-27;3412;1471;like
2013-09-27;3416;1468;share
2013-09-27;3416;1477;like
2013-09-27;3417;1479;share
2013-09-27;3420;1467;like
2013-09-27;3426;1479;share
2013-09-27;3434;1471;share
2013-09-27;3434;1465;bought
2013-09-27;3435;1456;like
2013-09-27;3437;1475;share
2013-09-27;3438;1473;share
2013-09-27;3438;1476;like
2013-09-27;3447;1467;like
2013-09-27;3453;1483;share
2013-09-27;3463;1476;like
2013-09-27;3463;1469;bought
2013-09-27;3464;1475;share
2013-09-27;3467;1472;bought
2013-09-27;3472;1480;like
2013-09-27;3472;1466;bought
2013-09-27;3474;1468;like
2013-09-27;3474;1461;bought
2013-09-27;3475;1457;share
2013-09-27;3475;1479;like
2013-09-27;3483;1459;share
2013-09-27;3485;1478;like
2013-09-27;3486;1463;share
2013-09-27;3487;1477;share
2013-09-27;3487;1465;like
2013-09-27;3489;1463;like
2013-09-27;3495;1474;bought
2013-09-27;3499;1471;share
2013-09-27;3499;1457;like
2013-09-27;3512;1459;share
2013-09-27;3514;1459;bought
2013-09-27;3517;1482;like
2013-09-27;3522;1472;like
2013-09-27;3524;1470;share
2013-09-27;3528;1474;share
2013-09-27;3530;1455;share
2013-09-27;3532;1454;like
2013-09-27;3535;1467;like
2013-09-27;3536;1484;like
2013-09-27;3544;1473;bought
2013-09-27;3549;1469;share
2013-09-27;3552;1477;bought
2013-09-27;3557;1455;share
2013-09-27;3565;1467;like
2013-09-27;3567;1458;share
2013-09-27;3567;1471;like
2013-09-27;3568;1481;share
2013-09-27;3569;1477;like
2013-09-27;3570;1473;like
2013-09-27;3572;1462;share
2013-09-27;3573;1481;share
2013-09-27;3573;1454;bought
2013-09-27;3580;1483;share
2013-09-27;3584;1462;bought
2013-09-27;3593;1480;share
2013-09-27;3596;1455;bought
2013-09-27;3601;1456;share
2013-09-27;3601;1484;like
2013-09-27;3602;1468;share
2013-09-27;3606;1456;like
2013-09-27;3614;1469;share
2013-09-27;3614;1463;like
2013-09-27;3616;1456;like
2013-09-27;3622;1457;like
2013-09-27;3624;1458;share
2013-09-27;3628;1459;share
2013-09-27;3628;1481;bought
2013-09-27;3631;1464;like
2013-09-27;3633;1459;share
2013-09-27;3633;1471;like
2013-09-27;3646;1469;bought
2013-09-27;3649;1473;like
2013-09-27;3659;1470;like
2013-09-27;3667;1457;like
2013-09-27;3670;1481;share
2013-09-27;3670;1472;bought
2013-09-27;3672;1458;bought
2013-09-27;3684;1470;bought
2013-09-27;3693;1464;share
2013-09-27;3698;1467;share
2013-09-27;3705;1460;like
2013-09-27;3707;1461;like
2013-09-27;3714;1476;like
2013-09-27;3717;1467;like
2013-09-27;3721;1454;like
2013-09-27;3723;1484;bought
2013-09-27;3729;1472;like
2013-09-27;3731;1468;bought
2013-09-27;3736;1464;like
2013-09-27;3740;1464;bought
2013-09-27;3746;1479;share
2013-09-27;3748;1455;bought
2013-09-27;3752;1461;like
2013-09-27;3753;1459;like
2013-09-27;3753;1471;bought
2013-09-27;3757;1478;like
2013-09-27;3759;1467;share
2013-09-27;3759;1484;like
2013-09-27;3760;1478;share
2013-09-27;3760;1475;bought
2013-09-27;3761;1468;share
2013-09-27;3761;1463;like
2013-09-27;3771;1458;share
2013-09-27;3777;1457;bought
2013-09-27;3780;1479;like
2013-09-27;3784;1462;share
2013-09-27;3785;1477;share
2013-09-27;3788;1473;share
2013-09-27;3790;1467;share
2013-09-27;3801;1461;share
2013-09-27;3801;1471;like
2013-09-27;3803;1481;share
2013-09-27;3805;1470;share
2013-09-27;3807;1463;like
2013-09-27;3809;1479;share
2013-09-27;3811;1462;like
2013-09-27;3821;1463;share
2013-09-27;3826;1464;bought
2013-09-27;3827;1454;bought
2013-09-27;3830;1471;bought
2013-09-27;3833;1469;share
2013-09-27;3840;1481;bought
2013-09-27;3845;1484;share
2013-09-27;3850;1477;share
2013-09-27;3850;1470;like
2013-09-27;3850;1455;bought
2013-09-27;3852;1454;bought
2013-09-27;3864;1460;share
2013-09-27;3864;1482;like
2013-09-27;3867;1483;share
2013-09-27;3869;1471;share
2013-09-27;3871;1459;share
2013-09-27;3874;1459;like
2013-09-27;3876;1479;bought
2013-09-27;3885;1471;like
2013-09-27;3888;1457;share
2013-09-27;3888;1474;bought
2013-09-27;3895;1476;share
2013-09-27;3895;1484;like
2013-09-27;3896;1455;share
2013-09-27;3899;1471;like
2013-09-27;3904;1472;like
2013-09-27;3907;1471;like
2013-09-27;3912;1481;share
2013-09-27;3914;1482;like
2013-09-27;3917;1479;share
2013-09-27;3921;1476;share
2013-09-27;3921;1454;like
2013-09-27;3924;1459;like
2013-09-27;3928;1471;share
2013-09-27;3928;1474;like
2013-09-27;3936;1461;bought
2013-09-27;3941;1476;like
2013-09-27;3942;1457;like
2013-09-27;3946;1471;like
2013-09-27;3949;1458;share
2013-09-27;3957;1469;share
2013-09-27;3957;1483;like
2013-09-27;3958;1475;like
2013-09-27;3959;1474;share
2013-09-27;3960;1463;share
2013-09-27;3963;1458;like
2013-09-27;3963;1456;bought
2013-09-27;3965;1454;share
2013-09-27;3968;1461;bought
2013-09-27;3979;1475;share
2013-09-27;3979;1481;like
2013-09-27;3981;1483;share
2013-09-27;3983;1461;like
2013-09-27;3985;1467;share
2013-09-27;3986;1466;share
2013-09-27;3987;1473;like
2013-09-27;3991;1465;share
2013-09-27;3991;1478;like
2013-09-27;3992;1480;share
2013-09-27;3992;1460;bought
2013-09-27;3997;1462;share
2013-09-27;3999;1478;bought
2013-09-27;4002;1459;bought
2013-09-27;4003;1470;like
2013-09-27;4006;1456;like
2013-09-27;4011;1455;share
2013-09-27;4014;1478;like
2013-09-27;4017;1479;share
2013-09-27;4020;1469;share
2013-09-27;4026;1473;like
2013-09-27;4027;1481;share
2013-09-27;4028;1457;share
2013-09-27;4031;1471;like
2013-09-27;4032;1481;share
2013-09-27;4035;1462;share
2013-09-27;4035;1484;like
2013-09-27;4044;1467;share
2013-09-27;4044;1465;like
2013-09-27;4045;1479;like
2013-09-27;4047;1477;like
2013-09-27;4059;1467;share
2013-09-27;4059;1479;like
2013-09-27;4063;1478;bought
2013-09-27;4066;1482;share
2013-09-27;4068;1481;share
2013-09-27;4085;1479;share
2013-09-27;4085;1475;like
2013-09-27;4089;1483;share
2013-09-27;4089;1464;bought
2013-09-27;4091;1465;share
2013-09-27;4094;1468;like
2013-09-27;4099;1477;share
2013-09-27;4104;1463;share
2013-09-27;4105;1460;share
2013-09-27;4107;1466;share
2013-09-27;4107;1455;like
2013-09-27;4108;1473;like
2013-09-27;4108;1471;bought
2013-09-27;4109;1473;bought
2013-09-27;4116;1469;like
2013-09-27;4118;1484;share
2013-09-27;4118;1458;like
2013-09-28;2;1467;bought
2013-09-28;4;1464;like
2013-09-28;4;1476;bought
2013-09-28;8;1469;share
2013-09-28;11;1473;share
2013-09-28;20;1482;like
2013-09-28;21;1460;share
2013-09-28;25;1487;like
2013-09-28;26;1466;like
2013-09-28;30;1462;share
2013-09-28;30;1463;like
2013-09-28;31;1485;bought
2013-09-28;32;1484;like
2013-09-28;33;1466;like
2013-09-28;35;1479;share
2013-09-28;40;1476;share
2013-09-28;47;1474;share
2013-09-28;48;1470;like
2013-09-28;51;1469;share
2013-09-28;51;1465;like
2013-09-28;57;1477;like
2013-09-28;62;1474;like
2013-09-28;71;1470;share
2013-09-28;72;1472;like
2013-09-28;75;1478;bought
2013-09-28;77;1476;bought
2013-09-28;83;1471;share
2013-09-28;83;1477;like
2013-09-28;88;1469;share
2013-09-28;90;1479;share
2013-09-28;90;1475;like
2013-09-28;92;1466;bought
2013-09-28;97;1462;like
2013-09-28;103;1463;share
2013-09-28;104;1477;share
2013-09-28;114;1469;like
2013-09-28;115;1465;bought
2013-09-28;120;1482;share
2013-09-28;128;1467;share
2013-09-28;129;1485;share
2013-09-28;131;1467;share
2013-09-28;131;1483;like
2013-09-28;133;1466;like
2013-09-28;135;1480;like
2013-09-28;137;1474;share
2013-09-28;145;1475;share
2013-09-28;145;1468;like
2013-09-28;145;1480;bought
2013-09-28;146;1472;like
2013-09-28;147;1484;share
2013-09-28;149;1465;share
2013-09-28;155;1482;share
2013-09-28;155;1480;bought
2013-09-28;159;1480;share
2013-09-28;162;1464;bought
2013-09-28;164;1466;share
2013-09-28;164;1480;like
2013-09-28;167;1487;share
2013-09-28;168;1486;like
2013-09-28;170;1459;share
2013-09-28;170;1487;bought
2013-09-28;171;1462;share
2013-09-28;171;1478;like
2013-09-28;172;1485;share
2013-09-28;172;1466;like
2013-09-28;173;1459;share
2013-09-28;173;1487;like
2013-09-28;184;1482;like
2013-09-28;194;1487;like
2013-09-28;196;1471;share
2013-09-28;204;1464;like
2013-09-28;208;1473;bought
2013-09-28;209;1477;share
2013-09-28;209;1464;bought
2013-09-28;210;1470;like
2013-09-28;217;1478;share
2013-09-28;217;1474;like
2013-09-28;219;1472;like
2013-09-28;228;1459;share
2013-09-28;228;1464;like
2013-09-28;231;1483;like
2013-09-28;231;1474;bought
2013-09-28;233;1459;share
2013-09-28;233;1468;like
2013-09-28;237;1466;share
2013-09-28;243;1472;share
2013-09-28;248;1468;like
2013-09-28;253;1477;like
2013-09-28;256;1462;like
2013-09-28;258;1462;share
2013-09-28;259;1465;share
2013-09-28;266;1476;bought
2013-09-28;267;1471;share
2013-09-28;270;1465;share
2013-09-28;270;1469;like
2013-09-28;270;1461;bought
2013-09-28;277;1487;like
2013-09-28;278;1468;share
2013-09-28;278;1466;like
2013-09-28;280;1464;bought
2013-09-28;283;1474;like
2013-09-28;286;1483;like
2013-09-28;294;1463;like
2013-09-28;294;1473;bought
2013-09-28;295;1487;share
2013-09-28;304;1467;like
2013-09-28;304;1481;bought
2013-09-28;305;1470;share
2013-09-28;306;1470;share
2013-09-28;309;1465;like
2013-09-28;310;1462;share
2013-09-28;314;1464;share
2013-09-28;314;1459;bought
2013-09-28;318;1486;share
2013-09-28;320;1470;like
2013-09-28;321;1471;bought
2013-09-28;326;1466;like
2013-09-28;330;1463;share
2013-09-28;330;1476;like
2013-09-28;336;1478;share
2013-09-28;338;1484;share
2013-09-28;343;1467;share
2013-09-28;347;1469;like
2013-09-28;350;1464;like
2013-09-28;357;1470;share
2013-09-28;362;1481;share
2013-09-28;362;1466;like
2013-09-28;364;1469;share
2013-09-28;364;1465;like
2013-09-28;365;1486;share
2013-09-28;366;1462;share
2013-09-28;368;1469;share
2013-09-28;374;1485;bought
2013-09-28;378;1467;share
2013-09-28;379;1487;like
2013-09-28;380;1476;like
2013-09-28;387;1468;share
2013-09-28;388;1487;like
2013-09-28;389;1473;bought
2013-09-28;402;1464;share
2013-09-28;403;1486;share
2013-09-28;404;1484;share
2013-09-28;412;1471;like
2013-09-28;422;1476;like
2013-09-28;425;1471;share
2013-09-28;426;1480;share
2013-09-28;427;1481;share
2013-09-28;430;1475;bought
2013-09-28;434;1473;share
2013-09-28;440;1487;share
2013-09-28;442;1487;bought
2013-09-28;443;1477;like
2013-09-28;444;1477;share
2013-09-28;448;1483;bought
2013-09-28;449;1459;share
2013-09-28;470;1477;bought
2013-09-28;487;1479;like
2013-09-28;492;1479;like
2013-09-28;496;1473;share
2013-09-28;499;1478;share
2013-09-28;499;1481;like
2013-09-28;500;1468;like
2013-09-28;506;1482;share
2013-09-28;506;1481;bought
2013-09-28;511;1487;share
2013-09-28;526;1477;share
2013-09-28;527;1481;share
2013-09-28;527;1468;like
2013-09-28;530;1474;like
2013-09-28;533;1468;share
2013-09-28;535;1475;share
2013-09-28;535;1465;bought
2013-09-28;541;1473;bought
2013-09-28;549;1463;like
2013-09-28;568;1476;share
2013-09-28;569;1476;bought
2013-09-28;572;1463;like
2013-09-28;578;1464;share
2013-09-28;578;1482;like
2013-09-28;579;1463;bought
2013-09-28;581;1479;share
2013-09-28;581;1476;bought
2013-09-28;582;1462;like
2013-09-28;586;1479;share
2013-09-28;587;1486;bought
2013-09-28;594;1469;share
2013-09-28;594;1463;like
2013-09-28;602;1470;share
2013-09-28;605;1462;like
2013-09-28;605;1476;bought
2013-09-28;608;1463;share
2013-09-28;610;1471;like
2013-09-28;613;1463;share
2013-09-28;613;1476;like
2013-09-28;614;1481;bought
2013-09-28;617;1468;bought
2013-09-28;619;1465;share
2013-09-28;619;1460;like
2013-09-28;626;1487;share
2013-09-28;626;1483;bought
2013-09-28;628;1473;share
2013-09-28;630;1466;bought
2013-09-28;636;1486;share
2013-09-28;640;1463;like
2013-09-28;641;1460;bought
2013-09-28;642;1469;like
2013-09-28;645;1475;like
2013-09-28;648;1465;share
2013-09-28;648;1466;bought
2013-09-28;650;1479;share
2013-09-28;650;1459;like
2013-09-28;656;1459;share
2013-09-28;657;1473;bought
2013-09-28;662;1475;share
2013-09-28;663;1468;share
2013-09-28;667;1482;share
2013-09-28;668;1477;bought
2013-09-28;676;1483;like
2013-09-28;680;1487;bought
2013-09-28;684;1480;share
2013-09-28;685;1461;share
2013-09-28;687;1465;like
2013-09-28;689;1481;share
2013-09-28;699;1461;share
2013-09-28;699;1474;like
2013-09-28;710;1475;share
2013-09-28;713;1475;share
2013-09-28;714;1485;like
2013-09-28;715;1464;share
2013-09-28;715;1484;like
2013-09-28;720;1469;share
2013-09-28;723;1465;bought
2013-09-28;726;1480;bought
2013-09-28;733;1485;like
2013-09-28;734;1472;like
2013-09-28;735;1466;share
2013-09-28;737;1486;share
2013-09-28;737;1464;like
2013-09-28;743;1486;share
2013-09-28;744;1470;bought
2013-09-28;745;1476;bought
2013-09-28;747;1485;like
2013-09-28;750;1474;like
2013-09-28;753;1482;share
2013-09-28;753;1460;bought
2013-09-28;754;1485;share
2013-09-28;755;1469;like
2013-09-28;769;1483;share
2013-09-28;770;1470;like
2013-09-28;771;1470;share
2013-09-28;773;1475;like
2013-09-28;774;1476;share
2013-09-28;774;1487;bought
2013-09-28;775;1472;share
2013-09-28;777;1485;like
2013-09-28;779;1461;share
2013-09-28;787;1466;bought
2013-09-28;793;1464;bought
2013-09-28;795;1484;like
2013-09-28;808;1472;share
2013-09-28;812;1461;bought
2013-09-28;817;1472;share
2013-09-28;817;1479;bought
2013-09-28;818;1484;share
2013-09-28;819;1466;like
2013-09-28;820;1479;share
2013-09-28;824;1471;share
2013-09-28;826;1473;share
2013-09-28;828;1473;share
2013-09-28;828;1482;like
2013-09-28;830;1486;share
2013-09-28;839;1472;share
2013-09-28;839;1461;like
